id,scr_portcall_id,scr_portcall_type,pilotage_cst_dt_time,pilotage_nm,pilotage_imo,pilotage_snapshot_dt,pilotage_end_dt_time,pilotage_arrival_dt_time,pilotage_loc_from_code,pilotage_loc_to_code,pilotage_start_dt_time,pilotage_onboard_dt_time,created_at,updated_at
323839,NA,NA,2024-08-23T19:00:00Z,NAVIOS ALEGRIA,9757785,2024-08-23T19:55:01Z,2024-08-23T19:20:00Z,2024-08-23T18:35:00Z,AEBB,SEAE,2024-08-23T18:40:00Z,2024-08-23T18:35:00Z,2024-08-23T19:55:12Z,2024-08-23T19:55:12Z
139860,NA,NA,2024-06-29T11:00:00Z,CONTI CORTESIA,9293753,2024-06-27T06:55:01Z,NA,NA,PWBGB,T210,NA,NA,2024-06-27T06:55:19Z,2024-06-27T06:55:19Z
379434,NA,NA,2024-09-09T16:40:00Z,MSC OLIA,9408774,2024-09-09T15:55:01Z,NA,NA,PWBGB,T213,NA,NA,2024-09-09T15:55:12Z,2024-09-09T15:55:12Z
28717,NA,NA,2024-05-26T10:30:00Z,GENTING DREAM,9733105,2024-05-24T04:25:01Z,NA,NA,CM01,SEAE,NA,NA,2024-05-24T04:25:17Z,2024-05-24T04:25:17Z
68357,NA,NA,2024-06-06T00:00:00Z,QINGDAO STAR,9318163,2024-06-05T17:55:02Z,NA,NA,PWBGA,T205,NA,NA,2024-06-05T17:55:19Z,2024-06-05T17:55:19Z
136087,NA,NA,2024-06-26T13:00:00Z,HAN HUI,9184550,2024-06-26T04:55:01Z,NA,NA,J08,SEAE,NA,NA,2024-06-26T04:55:18Z,2024-06-26T04:55:18Z
141893,NA,NA,2024-06-27T20:45:00Z,PRIMA TANGGUH LVI,9223253,2024-06-27T20:55:01Z,NA,2024-06-27T20:40:00Z,PEBGC,AEBB,NA,NA,2024-06-27T20:55:20Z,2024-06-27T20:55:20Z
12617,NA,NA,2024-05-19T08:45:00Z,MOUNT MATTERHORN,9945629,2024-05-19T08:25:02Z,NA,NA,PEBGC,AEBB,NA,NA,2024-05-19T08:25:19Z,2024-05-19T08:25:19Z
33776,NA,NA,2024-05-25T22:00:00Z,MARAN ATALANTA,9810393,2024-05-25T16:55:01Z,NA,NA,PEBGC,AEPA,NA,NA,2024-05-25T16:55:17Z,2024-05-25T16:55:17Z
349164,NA,NA,2024-08-31T12:30:00Z,GRAND ACE10,9443877,2024-08-31T13:25:01Z,NA,2024-08-31T12:50:00Z,AWPB,OSV8,2024-08-31T12:50:00Z,2024-08-31T12:50:00Z,2024-08-31T13:25:13Z,2024-08-31T13:25:13Z
28575,NA,NA,2024-05-24T04:00:00Z,TRANS IBERIA,9170597,2024-05-24T03:55:01Z,NA,2024-05-24T03:35:00Z,ASSPU,OSK1,NA,2024-05-24T03:35:00Z,2024-05-24T03:55:17Z,2024-05-24T03:55:17Z
218076,NA,NA,2024-07-22T23:00:00Z,KIFUNE,9892949,2024-07-22T14:25:01Z,NA,NA,AEW,SEAW,NA,NA,2024-07-22T14:25:23Z,2024-07-22T14:25:23Z
18797,NA,NA,2024-05-22T03:00:00Z,DHT STALLION,9813448,2024-05-21T05:25:02Z,NA,NA,PEBGC,AESPA,NA,NA,2024-05-21T05:25:14Z,2024-05-21T05:25:14Z
323451,NA,NA,2024-08-23T14:45:00Z,LEOPARD II,9395226,2024-08-23T15:25:01Z,NA,2024-08-23T14:35:00Z,PEBGC,AEBC,2024-08-23T14:50:00Z,2024-08-23T14:40:00Z,2024-08-23T15:25:16Z,2024-08-23T15:25:16Z
377329,NA,NA,2024-09-08T23:00:00Z,ESTEEM ASTRO,9838008,2024-09-09T01:25:01Z,2024-09-09T01:05:00Z,2024-09-08T23:30:00Z,ASSPU,SEAW,2024-09-08T23:45:00Z,2024-09-08T23:45:00Z,2024-09-09T01:25:06Z,2024-09-09T01:25:06Z
33077,NA,NA,2024-05-25T10:00:00Z,PALM ISLAND,9624641,2024-05-25T11:55:01Z,2024-05-25T11:45:00Z,2024-05-25T09:45:00Z,PEBGB,AEBB,2024-05-25T10:20:00Z,2024-05-25T10:20:00Z,2024-05-25T11:55:14Z,2024-05-25T11:55:14Z
326310,NA,NA,2024-08-24T12:00:00Z,TRADER,9437189,2024-08-24T14:25:01Z,2024-08-24T14:00:00Z,2024-08-24T12:00:00Z,PEBGA,P32,2024-08-24T12:15:00Z,2024-08-24T12:15:00Z,2024-08-24T14:25:17Z,2024-08-24T14:25:17Z
262378,NA,NA,2024-08-05T21:00:00Z,ELISABETH OLDENDORFF,9717656,2024-08-05T07:55:01Z,NA,NA,PEBGB,AEBC,NA,NA,2024-08-05T07:55:18Z,2024-08-05T07:55:18Z
138180,NA,NA,2024-06-27T03:30:00Z,STRAITS GRACIOUS,9644940,2024-06-26T19:55:01Z,NA,NA,AWQI,OSV7,NA,NA,2024-06-26T19:55:17Z,2024-06-26T19:55:17Z
153439,NA,NA,2024-07-01T06:00:00Z,CSC PEACE,9344148,2024-07-01T05:25:01Z,NA,NA,PEBGC,AWPB,NA,NA,2024-07-01T05:25:16Z,2024-07-01T05:25:16Z
106616,NA,NA,2024-06-17T13:30:00Z,OCEAN BEAUTY,9642186,2024-06-17T09:25:01Z,NA,NA,PEBGA,AEW,NA,NA,2024-06-17T09:25:15Z,2024-06-17T09:25:15Z
380569,NA,NA,2024-09-12T15:30:00Z,PRIDE PACIFIC,9441764,2024-09-10T02:55:02Z,NA,NA,PWBGA,P07,NA,NA,2024-09-10T02:55:06Z,2024-09-10T02:55:06Z
277825,NA,NA,2024-08-09T22:15:00Z,LIMNIONAS,9749295,2024-08-09T22:55:01Z,2024-08-09T22:55:00Z,2024-08-09T22:25:00Z,PEBGB,AEBC,2024-08-09T22:25:00Z,2024-08-09T22:25:00Z,2024-08-09T22:55:19Z,2024-08-09T22:55:19Z
18800,NA,NA,2024-05-22T08:00:00Z,GAS AQUARIUS,9780005,2024-05-21T05:25:02Z,NA,NA,PGBG,ASSPU,NA,NA,2024-05-21T05:25:14Z,2024-05-21T05:25:14Z
230558,NA,NA,2024-07-26T05:45:00Z,GULF ELAN,9335109,2024-07-26T06:55:02Z,2024-07-26T06:45:00Z,2024-07-26T05:40:00Z,PWBGA,ASSPU,2024-07-26T05:45:00Z,2024-07-26T05:45:00Z,2024-07-26T06:55:21Z,2024-07-26T06:55:21Z
346960,NA,NA,2024-08-30T22:30:00Z,GRAMPUS EVER,9607100,2024-08-30T23:25:01Z,NA,2024-08-30T22:40:00Z,AESPA,SEAW,2024-08-30T22:50:00Z,2024-08-30T22:45:00Z,2024-08-30T23:25:07Z,2024-08-30T23:25:07Z
226472,NA,NA,2024-07-27T12:30:00Z,XIAMEN,9318151,2024-07-25T02:55:02Z,NA,NA,P23,SEAE,NA,NA,2024-07-25T02:55:23Z,2024-07-25T02:55:23Z
112603,NA,NA,2024-06-19T06:00:00Z,AQUALIBERTY,9592226,2024-06-19T05:25:01Z,NA,2024-06-19T05:00:00Z,OCHV2,AEPA,NA,NA,2024-06-19T05:25:16Z,2024-06-19T05:25:16Z
368295,NA,NA,2024-09-06T01:45:00Z,DELOS,9844851,2024-09-06T02:55:01Z,2024-09-06T02:45:00Z,2024-09-06T01:40:00Z,PJSB,AEBA,2024-09-06T02:00:00Z,2024-09-06T01:55:00Z,2024-09-06T02:55:08Z,2024-09-06T02:55:08Z
264928,NA,NA,2024-08-06T08:30:00Z,CRUX TWIN,9982988,2024-08-06T02:55:02Z,NA,NA,PEBGA,J07,NA,NA,2024-08-06T02:55:19Z,2024-08-06T02:55:19Z
232784,NA,NA,2024-07-29T23:00:00Z,X PRESS KAILASH,9348912,2024-07-27T04:55:01Z,NA,NA,P07,SEAW,NA,NA,2024-07-27T04:55:21Z,2024-07-27T04:55:21Z
5236,NA,NA,2024-05-17T01:00:00Z,STOLT AJISAI,9477555,2024-05-17T01:55:01Z,2024-05-17T01:50:00Z,2024-05-17T00:30:00Z,ASSPU,SEAE,2024-05-17T01:30:00Z,2024-05-17T01:25:00Z,2024-05-17T01:55:15Z,2024-05-17T01:55:15Z
372791,NA,NA,2024-09-07T07:00:00Z,RESOLVE II,9849253,2024-09-07T10:25:01Z,2024-09-07T10:10:00Z,2024-09-07T07:25:00Z,YSTD3,ASSPU,2024-09-07T07:40:00Z,2024-09-07T07:35:00Z,2024-09-07T10:25:11Z,2024-09-07T10:25:11Z
363173,NA,NA,2024-09-04T16:30:00Z,AFRICAN PRIDE,9636450,2024-09-04T13:55:01Z,NA,NA,PEBGC,AESPA,NA,NA,2024-09-04T13:55:05Z,2024-09-04T13:55:05Z
58439,NA,NA,2024-06-02T21:15:00Z,JACOB OLDENDORFF,9844203,2024-06-02T22:55:02Z,2024-06-02T22:35:00Z,2024-06-02T21:50:00Z,AEBC,SEAE,2024-06-02T22:00:00Z,2024-06-02T21:55:00Z,2024-06-02T22:55:19Z,2024-06-02T22:55:19Z
111574,NA,NA,2024-06-19T13:00:00Z,EVER UTILE,9188154,2024-06-18T22:55:01Z,NA,NA,AEW,SEAW,NA,NA,2024-06-18T22:55:21Z,2024-06-18T22:55:21Z
190988,NA,NA,2024-07-16T06:00:00Z,DH GLORY,9815628,2024-07-14T12:55:01Z,NA,NA,PGBG,ASSPU,NA,NA,2024-07-14T12:55:22Z,2024-07-14T12:55:22Z
228476,NA,NA,2024-07-25T16:20:00Z,ASANAGI,9916197,2024-07-25T16:25:01Z,NA,2024-07-25T16:15:00Z,PJSB,AEBA,NA,NA,2024-07-25T16:25:16Z,2024-07-25T16:25:16Z
261937,NA,NA,2024-08-05T03:45:00Z,STAR LYDIA,9673795,2024-08-05T05:55:01Z,2024-08-05T04:50:00Z,2024-08-05T03:25:00Z,PEBGB,AEBB,2024-08-05T03:55:00Z,2024-08-05T03:50:00Z,2024-08-05T05:55:27Z,2024-08-05T05:55:27Z
286237,NA,NA,2024-08-12T22:00:00Z,ONE FORWARD,9936422,2024-08-12T10:55:02Z,NA,NA,P28,SEAW,NA,NA,2024-08-12T10:55:20Z,2024-08-12T10:55:20Z
331765,NA,NA,2024-08-28T05:00:00Z,INTEGRA,9730854,2024-08-26T07:55:01Z,NA,NA,P34,SEAW,NA,NA,2024-08-26T07:55:18Z,2024-08-26T07:55:18Z
117857,NA,NA,2024-06-20T18:30:00Z,ALS SUMIRE,9153070,2024-06-20T18:55:01Z,NA,2024-06-20T17:55:00Z,PEBGA,P01,2024-06-20T18:20:00Z,2024-06-20T18:20:00Z,2024-06-20T18:55:18Z,2024-06-20T18:55:18Z
332836,NA,NA,2024-08-26T16:30:00Z,GAS WAVE,9545211,2024-08-26T15:25:01Z,2024-08-26T15:20:00Z,2024-08-26T14:50:00Z,ASSPU,SEAE,2024-08-26T15:00:00Z,2024-08-26T14:55:00Z,2024-08-26T15:25:14Z,2024-08-26T15:25:14Z
120593,NA,NA,2024-06-22T05:30:00Z,AMIS BRAVE,9667459,2024-06-21T13:55:01Z,NA,NA,PEBGC,AESPA,NA,NA,2024-06-21T13:55:18Z,2024-06-21T13:55:18Z
244795,NA,NA,2024-07-31T00:00:00Z,PEARL KHAOYAI,9935703,2024-07-31T01:25:01Z,2024-07-31T01:00:00Z,2024-07-31T00:15:00Z,OTS6E,DGA,2024-07-31T00:30:00Z,2024-07-31T00:15:00Z,2024-07-31T01:25:19Z,2024-07-31T01:25:19Z
335482,NA,NA,2024-08-27T15:30:00Z,XIN HUI ZHOU,9523108,2024-08-27T12:25:01Z,NA,NA,PEBGA,P33,NA,NA,2024-08-27T12:25:10Z,2024-08-27T12:25:10Z
366520,NA,NA,2024-09-05T12:00:00Z,SUR,9870824,2024-09-05T12:55:01Z,2024-09-05T12:35:00Z,2024-09-05T11:55:00Z,AEBA,SEAW,2024-09-05T11:55:00Z,2024-09-05T11:55:00Z,2024-09-05T12:55:13Z,2024-09-05T12:55:13Z
17043,NA,NA,2024-05-21T00:00:00Z,WOOYANG HERMES,9421257,2024-05-20T16:55:01Z,NA,NA,AEBB,SEAE,NA,NA,2024-05-20T16:55:17Z,2024-05-20T16:55:17Z
30283,NA,NA,2024-05-24T21:15:00Z,ASIAN PIONEER,9730971,2024-05-24T14:25:01Z,NA,NA,J10,ASSPU,NA,NA,2024-05-24T14:25:16Z,2024-05-24T14:25:16Z
327088,NA,NA,2024-08-24T21:30:00Z,SSI DAUNTLESS,9637428,2024-08-24T22:55:01Z,2024-08-24T22:40:00Z,2024-08-24T21:40:00Z,AEBB,SEAW,2024-08-24T21:50:00Z,2024-08-24T21:45:00Z,2024-08-24T22:55:15Z,2024-08-24T22:55:15Z
171662,NA,NA,2024-07-07T15:55:00Z,GENCO CONSTELLATION,9714678,2024-07-07T00:25:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-07-07T00:25:16Z,2024-07-07T00:25:16Z
350436,NA,NA,2024-09-01T01:30:00Z,SEA VENUS,9609134,2024-09-01T01:25:01Z,NA,NA,AESPA,SEAW,NA,NA,2024-09-01T01:25:12Z,2024-09-01T01:25:12Z
335695,NA,NA,2024-08-27T22:00:00Z,SMF IXORA,9414101,2024-08-27T13:55:02Z,NA,NA,OMU9,SEAW,NA,NA,2024-08-27T13:55:12Z,2024-08-27T13:55:12Z
327722,NA,NA,2024-08-25T04:30:00Z,STI GALLANTRY,9712876,2024-08-25T02:55:01Z,NA,NA,PEBGC,AEPA,NA,NA,2024-08-25T02:55:20Z,2024-08-25T02:55:20Z
354703,NA,NA,2024-09-03T20:00:00Z,XIN YANG SHAN,9310020,2024-09-02T06:25:01Z,NA,NA,PWBGA,P40,NA,NA,2024-09-02T06:25:06Z,2024-09-02T06:25:06Z
264719,NA,NA,2024-08-06T04:00:00Z,OLYMPIC LADY,9731169,2024-08-06T01:55:01Z,NA,NA,PEBGB,AEPA,NA,NA,2024-08-06T01:55:19Z,2024-08-06T01:55:19Z
364184,NA,NA,2024-09-04T22:30:00Z,MSC CLARA,9708693,2024-09-04T23:55:01Z,NA,2024-09-04T22:05:00Z,T209,SEA9,2024-09-04T23:20:00Z,2024-09-04T22:05:00Z,2024-09-04T23:55:07Z,2024-09-04T23:55:07Z
183491,NA,NA,2024-07-10T22:00:00Z,AMAZON,9476654,2024-07-10T08:25:01Z,NA,NA,ASSPU,OSR2P,NA,NA,2024-07-10T08:25:20Z,2024-07-10T08:25:20Z
106507,NA,NA,2024-06-17T10:30:00Z,SOHOH,9209245,2024-06-17T08:25:02Z,NA,NA,PEBGA,AEW,NA,NA,2024-06-17T08:25:16Z,2024-06-17T08:25:16Z
114084,NA,NA,2024-06-22T13:30:00Z,WAN HAI 509,9326421,2024-06-19T15:25:01Z,NA,NA,PEBGA,P35,NA,NA,2024-06-19T15:25:19Z,2024-06-19T15:25:19Z
296233,NA,NA,2024-08-15T10:30:00Z,HAI SOON 2,9608051,2024-08-15T09:55:02Z,NA,NA,ASPLU,OTS7,NA,NA,2024-08-15T09:55:19Z,2024-08-15T09:55:19Z
63715,NA,NA,2024-06-04T07:45:00Z,STEFANOS T,9583744,2024-06-04T08:25:01Z,2024-06-04T08:25:00Z,2024-06-04T07:20:00Z,PEBGC,AEBB,2024-06-04T07:35:00Z,2024-06-04T07:35:00Z,2024-06-04T08:25:15Z,2024-06-04T08:25:15Z
20415,NA,NA,2024-05-21T15:15:00Z,MSC ANDREA F,9306275,2024-05-21T15:55:01Z,2024-05-21T15:35:00Z,2024-05-21T14:45:00Z,AEW,SEAE,2024-05-21T14:45:00Z,2024-05-21T14:45:00Z,2024-05-21T15:55:18Z,2024-05-21T15:55:18Z
146349,NA,NA,2024-06-29T20:00:00Z,SENNA 5,9133707,2024-06-29T03:55:01Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-06-29T03:55:16Z,2024-06-29T03:55:16Z
236643,NA,NA,2024-07-28T09:00:00Z,NYMPHE,9438781,2024-07-28T09:25:01Z,NA,2024-07-28T08:15:00Z,AEBC,SEAE,2024-07-28T08:45:00Z,2024-07-28T08:15:00Z,2024-07-28T09:25:19Z,2024-07-28T09:25:19Z
329112,NA,NA,2024-08-25T17:00:00Z,DING HENG 43,9492957,2024-08-25T11:25:01Z,NA,NA,ASSPU,OE4,NA,NA,2024-08-25T11:25:16Z,2024-08-25T11:25:16Z
331366,NA,NA,2024-08-26T05:30:00Z,SANTA MARIA,9389813,2024-08-26T05:25:01Z,NA,NA,PEBGB,AESPA,NA,NA,2024-08-26T05:25:19Z,2024-08-26T05:25:19Z
184255,NA,NA,2024-07-10T11:30:00Z,MAPLE OCEAN,1043011,2024-07-10T12:55:01Z,2024-07-10T12:40:00Z,2024-07-10T12:00:00Z,ARAFR,SEAW,2024-07-10T12:05:00Z,2024-07-10T12:00:00Z,2024-07-10T12:55:23Z,2024-07-10T12:55:23Z
73735,NA,NA,2024-06-07T15:00:00Z,PAMPERO,9426104,2024-06-07T06:55:01Z,NA,NA,AESPA,SEAE,NA,NA,2024-06-07T06:55:14Z,2024-06-07T06:55:14Z
185466,NA,NA,2024-07-11T01:30:00Z,STEN IDUN,9261102,2024-07-10T23:55:01Z,NA,NA,AWW,OBV5,NA,NA,2024-07-10T23:55:16Z,2024-07-10T23:55:16Z
86339,NA,NA,2024-06-11T08:15:00Z,BRITISH OFFICER,9724697,2024-06-11T05:55:01Z,NA,NA,PEBGC,AEPA,NA,NA,2024-06-11T05:55:15Z,2024-06-11T05:55:15Z
172217,NA,NA,2024-07-08T16:30:00Z,ANL KOKODA,9516765,2024-07-07T03:25:01Z,NA,NA,P41,AEW,NA,NA,2024-07-07T03:25:26Z,2024-07-07T03:25:26Z
232338,NA,NA,2024-07-26T23:00:00Z,ONE CRANE,9741401,2024-07-27T02:25:01Z,NA,2024-07-27T02:10:00Z,P20,SEAW,2024-07-27T02:20:00Z,2024-07-27T02:10:00Z,2024-07-27T02:25:22Z,2024-07-27T02:25:22Z
185542,NA,NA,2024-07-11T01:30:00Z,STEN IDUN,9261102,2024-07-11T00:25:01Z,NA,NA,AWW,OBV5,NA,NA,2024-07-11T00:25:18Z,2024-07-11T00:25:18Z
241350,NA,NA,2024-07-29T23:00:00Z,STELIOS Y,9567972,2024-07-29T23:25:01Z,2024-07-29T22:50:00Z,2024-07-29T21:50:00Z,AEW,SEAE,2024-07-29T22:00:00Z,2024-07-29T21:50:00Z,2024-07-29T23:25:15Z,2024-07-29T23:25:15Z
105702,NA,NA,2024-06-19T07:00:00Z,NEW MELODY,9799185,2024-06-17T03:25:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-06-17T03:25:19Z,2024-06-17T03:25:19Z
304162,NA,NA,2024-08-17T19:30:00Z,ADVANTAGE ANGEL,9779953,2024-08-17T20:25:01Z,2024-08-17T20:05:00Z,2024-08-17T19:20:00Z,AEPA,SEAE,2024-08-17T19:30:00Z,2024-08-17T19:20:00Z,2024-08-17T20:25:13Z,2024-08-17T20:25:13Z
11356,NA,NA,2024-05-19T00:15:00Z,CATHERINE,9975193,2024-05-19T00:25:01Z,NA,2024-05-18T23:45:00Z,PEBGC,AESPA,2024-05-18T23:50:00Z,2024-05-18T23:45:00Z,2024-05-19T00:25:15Z,2024-05-19T00:25:15Z
262504,NA,NA,2024-08-05T15:00:00Z,COSCO SHIPPING CHANG QING,9872171,2024-08-05T08:25:01Z,NA,NA,AESPA,SEAE,NA,NA,2024-08-05T08:25:17Z,2024-08-05T08:25:17Z
279575,NA,NA,2024-08-10T09:45:00Z,AVIGATOR,9222340,2024-08-10T09:25:01Z,NA,NA,AEBB,SEAE,NA,NA,2024-08-10T09:25:16Z,2024-08-10T09:25:16Z
162647,NA,NA,2024-07-04T01:30:00Z,HANYU AZALEA,9940681,2024-07-03T22:55:02Z,NA,NA,OSK1,SEAE,NA,NA,2024-07-03T22:55:14Z,2024-07-03T22:55:14Z
289997,NA,NA,2024-08-14T02:00:00Z,BREUGHEL,9602849,2024-08-13T13:55:01Z,NA,NA,PWBGA,AWW,NA,NA,2024-08-13T13:55:21Z,2024-08-13T13:55:21Z
86048,NA,NA,2024-06-11T03:15:00Z,MAERSK EMDEN,9456769,2024-06-11T03:55:01Z,NA,2024-06-11T03:20:00Z,PEBGB,AEBC,2024-06-11T03:20:00Z,2024-06-11T03:20:00Z,2024-06-11T03:55:14Z,2024-06-11T03:55:14Z
201858,NA,NA,2024-07-17T20:30:00Z,BRIGHT FUJI,9989833,2024-07-17T17:25:01Z,NA,NA,PEBGA,P37,NA,NA,2024-07-17T17:25:24Z,2024-07-17T17:25:24Z
311694,NA,NA,2024-08-20T02:45:00Z,YUE YOU 906,9802530,2024-08-20T03:25:01Z,NA,2024-08-20T02:40:00Z,OSK1,SEAE,2024-08-20T02:50:00Z,2024-08-20T02:50:00Z,2024-08-20T03:25:17Z,2024-08-20T03:25:17Z
127902,NA,NA,2024-06-23T20:00:00Z,ARRAN,9878010,2024-06-23T19:25:01Z,NA,NA,AWPB,OJPT4,NA,NA,2024-06-23T19:25:17Z,2024-06-23T19:25:17Z
119665,NA,NA,2024-06-21T20:00:00Z,GOLD TRADER III,9919773,2024-06-21T07:25:01Z,NA,NA,PGBG,ASSPU,NA,NA,2024-06-21T07:25:15Z,2024-06-21T07:25:15Z
357605,NA,NA,2024-09-03T08:30:00Z,JAYA OCEAN,9726839,2024-09-03T02:55:01Z,NA,NA,AWPA,OSR3T,NA,NA,2024-09-03T02:55:05Z,2024-09-03T02:55:05Z
80484,NA,NA,2024-06-10T15:00:00Z,MSC DAVAO III,9243241,2024-06-09T10:25:01Z,NA,NA,PWBGA,T204,NA,NA,2024-06-09T10:25:18Z,2024-06-09T10:25:18Z
258760,NA,NA,2024-08-04T05:00:00Z,ARCOLA,9932361,2024-08-04T05:55:01Z,2024-08-04T05:45:00Z,2024-08-04T04:55:00Z,AESPA,SEAW,2024-08-04T05:05:00Z,2024-08-04T04:55:00Z,2024-08-04T05:55:28Z,2024-08-04T05:55:28Z
170960,NA,NA,2024-07-06T17:30:00Z,SCARLET OAK,9985760,2024-07-06T17:55:02Z,NA,2024-07-06T17:10:00Z,PEBGC,AEBC,2024-07-06T17:40:00Z,2024-07-06T17:40:00Z,2024-07-06T17:55:18Z,2024-07-06T17:55:18Z
376411,NA,NA,2024-09-08T16:30:00Z,GOLDEN STAR,9950703,2024-09-08T16:25:02Z,NA,2024-09-08T16:15:00Z,PEBGB,AEBC,NA,NA,2024-09-08T16:25:11Z,2024-09-08T16:25:11Z
270621,NA,NA,2024-08-07T16:05:00Z,LYDIA,9334557,2024-08-07T15:55:01Z,NA,2024-08-07T15:50:00Z,PEBGC,AWPB,NA,2024-08-07T15:50:00Z,2024-08-07T15:55:20Z,2024-08-07T15:55:20Z
109813,NA,NA,2024-06-21T04:30:00Z,KOTA SEMPENA,9681273,2024-06-18T08:25:01Z,NA,NA,B07,SEA5,NA,NA,2024-06-18T08:25:16Z,2024-06-18T08:25:16Z
81107,NA,NA,2024-06-11T22:30:00Z,SANTA LOUKIA,9634658,2024-06-09T14:55:01Z,NA,NA,PEBGA,P30,NA,NA,2024-06-09T14:55:20Z,2024-06-09T14:55:20Z
149238,NA,NA,2024-07-01T20:15:00Z,SANMAR SAROD,9321184,2024-06-30T01:25:01Z,NA,NA,PEBGC,AEPA,NA,NA,2024-06-30T01:25:23Z,2024-06-30T01:25:23Z
226290,NA,NA,2024-07-25T01:00:00Z,BRITISH CONTRIBUTOR,9766554,2024-07-25T01:55:01Z,NA,2024-07-25T01:10:00Z,ASSPU,OSLN3,2024-07-25T01:15:00Z,2024-07-25T01:10:00Z,2024-07-25T01:55:23Z,2024-07-25T01:55:23Z
134334,NA,NA,2024-06-25T15:45:00Z,FALCON CHEMIST,9809667,2024-06-25T16:55:01Z,2024-06-25T16:25:00Z,2024-06-25T15:45:00Z,ARAFR,SEAE,2024-06-25T15:55:00Z,2024-06-25T15:55:00Z,2024-06-25T16:55:18Z,2024-06-25T16:55:18Z
69111,NA,NA,2024-06-07T22:30:00Z,CMA CGM BAHIA,9938248,2024-06-06T00:55:01Z,NA,NA,P37,SEAE,NA,NA,2024-06-06T00:55:16Z,2024-06-06T00:55:16Z
62648,NA,NA,2024-06-04T02:30:00Z,SHUN TONG,9775086,2024-06-04T02:55:01Z,NA,2024-06-04T02:15:00Z,PEBGB,AESPA,2024-06-04T02:30:00Z,2024-06-04T02:30:00Z,2024-06-04T02:55:18Z,2024-06-04T02:55:18Z
131448,NA,NA,2024-06-24T19:30:00Z,CMA CGM DOLPHIN,9322487,2024-06-24T21:25:01Z,2024-06-24T21:05:00Z,2024-06-24T19:15:00Z,PEBGA,AWH,2024-06-24T19:30:00Z,2024-06-24T19:20:00Z,2024-06-24T21:25:20Z,2024-06-24T21:25:20Z
27058,NA,NA,2024-05-23T16:00:00Z,TRANS IBERIA,9170597,2024-05-23T16:25:01Z,NA,2024-05-23T15:35:00Z,PWBGA,ASSPU,2024-05-23T16:05:00Z,2024-05-23T16:05:00Z,2024-05-23T16:25:17Z,2024-05-23T16:25:17Z
295498,NA,NA,2024-08-15T04:00:00Z,DART,9697222,2024-08-15T05:55:01Z,2024-08-15T05:35:00Z,2024-08-15T04:00:00Z,PWBGA,ASSPU,2024-08-15T04:15:00Z,2024-08-15T04:15:00Z,2024-08-15T05:55:20Z,2024-08-15T05:55:20Z
170289,NA,NA,2024-07-07T03:15:00Z,ZHONG SHENG 1,8580680,2024-07-06T11:55:01Z,NA,NA,PJSB,APCDG,NA,NA,2024-07-06T11:55:21Z,2024-07-06T11:55:21Z
266440,NA,NA,2024-08-06T09:00:00Z,HOPE ISLAND,9263320,2024-08-06T10:55:01Z,2024-08-06T10:45:00Z,2024-08-06T08:10:00Z,T206,SEAE,2024-08-06T09:30:00Z,2024-08-06T08:10:00Z,2024-08-06T10:55:18Z,2024-08-06T10:55:18Z
373159,NA,NA,2024-09-07T13:00:00Z,PSA SUSTAINABILITY,9182631,2024-09-07T13:25:02Z,NA,2024-09-07T13:20:00Z,T210,P07,NA,NA,2024-09-07T13:25:14Z,2024-09-07T13:25:14Z
164336,NA,NA,2024-07-04T18:00:00Z,HAKUBA GALAXY,9804916,2024-07-04T15:25:02Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-07-04T15:25:17Z,2024-07-04T15:25:17Z
23174,NA,NA,2024-05-22T15:30:00Z,KIRAN ANATOLIA,9650171,2024-05-22T12:55:01Z,NA,NA,PEBGB,AESPA,NA,NA,2024-05-22T12:55:19Z,2024-05-22T12:55:19Z
304228,NA,NA,2024-08-17T22:30:00Z,MARINE ROSE,9812676,2024-08-17T20:55:01Z,NA,NA,OTS6W,DGA,NA,NA,2024-08-17T20:55:15Z,2024-08-17T20:55:15Z
231245,NA,NA,2024-07-26T12:00:00Z,WINNER,9440667,2024-07-26T10:55:01Z,NA,NA,AWPB,SEAE,NA,NA,2024-07-26T10:55:18Z,2024-07-26T10:55:18Z
323010,NA,NA,2024-08-26T11:30:00Z,MSC SARISKA V,8715857,2024-08-23T11:55:02Z,NA,NA,T207,SEAE,NA,NA,2024-08-23T11:55:15Z,2024-08-23T11:55:15Z
293179,NA,NA,2024-08-15T00:00:00Z,SPRING AURA,9991082,2024-08-14T12:55:01Z,NA,NA,PEBGB,AEBC,NA,NA,2024-08-14T12:55:27Z,2024-08-14T12:55:27Z
209531,NA,NA,2024-07-20T00:30:00Z,AVITAL,9246279,2024-07-20T00:55:02Z,2024-07-20T00:35:00Z,2024-07-19T23:50:00Z,AEBA,SEAE,2024-07-20T00:00:00Z,2024-07-20T00:00:00Z,2024-07-20T00:55:19Z,2024-07-20T00:55:19Z
148542,NA,NA,2024-06-29T19:30:00Z,THEMIS TRIUMPH,9779410,2024-06-29T19:55:01Z,NA,2024-06-29T19:35:00Z,PEBGA,J07,2024-06-29T19:35:00Z,2024-06-29T19:35:00Z,2024-06-29T19:55:21Z,2024-06-29T19:55:21Z
